car_id,brand,model,year,mileage,engine_size,fuel_type,transmission,owner_count,accident_history,service_history,color,price
2487,Nissan,Minivan,2006,141629,4.8,Petrol,Automatic,3,0,Partial,Black,25889.43
2488,Mercedes,Hatchback,2001,12883,4.9,Petrol,Automatic,5,0,Full,Silver,47709.22
2489,Audi,Sedan,2022,24684,4.9,Diesel,Automatic,4,0,Full,Red,70406.34
2490,Volvo,Coupe,2022,46628,2.1,Hybrid,Manual,5,0,Full,Green,60127.32
2491,BMW,SUV,2020,70394,5.9,Diesel,Automatic,0,1,Partial,Gray,43105.69
2492,Chevrolet,Convertible,2015,115962,6.0,Petrol,Automatic,2,0,Full,Red,37971.39
2493,Kia,Minivan,2008,123534,1.4,Petrol,Automatic,1,0,Full,Red,7981.09
2494,Ford,Sedan,2012,74948,5.7,Diesel,Automatic,0,1,Full,Silver,29888.8
2495,Porsche,SUV,2018,12959,2.4,Hybrid,Manual,2,0,Partial,Gray,69715.04
2496,Jaguar,Hatchback,2019,1256,4.4,Petrol,Automatic,5,0,Full,Gray,51573.36
2497,Ford,SUV,2016,24207,2.7,Petrol,Automatic,2,0,Full,Green,41974.91
2498,Toyota,Sedan,2005,7631,5.8,Diesel,Manual,3,0,Partial,Gray,33099.39
2499,BMW,Hatchback,2003,61960,1.5,Diesel,Automatic,1,0,None,Gray,27730.75
2500,Audi,SUV,2000,54107,3.5,Hybrid,Automatic,5,1,Partial,White,38565.24
2501,Nissan,Hatchback,2017,2248,3.1,Hybrid,Automatic,0,1,Full,Green,33559.92
2502,Hyundai,Minivan,2018,90575,2.6,Diesel,Manual,1,0,Full,Green,31290.71
2503,Land Rover,Minivan,2008,14300,4.2,Petrol,Automatic,5,0,None,Gray,29233.71
2504,Nissan,Sedan,2012,28301,1.7,Diesel,Automatic,1,0,Full,Silver,35074.66
2505,Nissan,Sedan,2007,55121,4.6,Electric,Automatic,4,0,Full,Blue,35428.95
2506,Volvo,Hatchback,2022,28054,5.9,Electric,Automatic,2,0,Full,Gray,63791.25
2507,Tesla,Truck,2012,29106,5.0,Hybrid,Manual,2,0,None,Red,50486.58
2508,Nissan,Coupe,2014,3394,5.3,Petrol,Manual,4,1,Partial,White,18787.47
2509,Ford,SUV,2010,25661,2.8,Hybrid,Automatic,4,0,Partial,Red,30604.42
2510,Audi,SUV,2011,72376,2.6,Hybrid,Automatic,1,0,Full,Silver,76981.67
2511,Audi,Truck,2013,123359,3.6,Diesel,Manual,2,0,Full,Silver,63813.13
2512,Land Rover,Truck,2003,26678,1.2,Petrol,Automatic,0,0,Full,Green,52858.74
2513,Lexus,Truck,2000,27546,5.7,Electric,Automatic,3,0,Full,Blue,54557.32
2514,Kia,Convertible,2023,60638,1.7,Diesel,Manual,5,0,Partial,Blue,30045.82
2515,Land Rover,Convertible,2003,143035,5.5,Petrol,Automatic,4,0,Full,Gray,43395.09
2516,Ford,Hatchback,2018,15534,1.4,Petrol,Automatic,0,0,Full,Green,28106.08
2517,Hyundai,Convertible,2008,29003,5.1,Diesel,Automatic,0,1,None,Blue,4227.91
2518,Lexus,Minivan,2009,79475,1.8,Diesel,Manual,1,0,Full,Silver,34163.58
2519,Lexus,Minivan,2003,47041,1.2,Petrol,Automatic,4,1,Partial,White,15443.47
2520,Porsche,Sedan,2019,5859,4.6,Hybrid,Manual,0,0,Partial,Green,70778.26
2521,Porsche,Hatchback,2008,49407,2.4,Hybrid,CVT,3,0,None,Blue,34040.27
2522,Mercedes,SUV,2012,10335,4.6,Hybrid,CVT,0,1,Partial,Red,60823.4
2523,Jaguar,Coupe,2011,35689,3.8,Petrol,Manual,3,0,Partial,Silver,44153.91
2524,Jaguar,Sedan,2010,37655,1.5,Diesel,Automatic,3,1,Full,Blue,21589.48
2525,Honda,SUV,2011,104455,5.7,Petrol,Manual,3,0,Full,Blue,25436.78
2526,Kia,SUV,2017,31040,3.3,Petrol,Automatic,4,0,None,Silver,21812.34
2527,Chevrolet,Hatchback,2011,16386,4.7,Petrol,Manual,3,0,Full,White,20676.58
2528,Tesla,Truck,2015,13131,3.5,Hybrid,Automatic,4,0,Partial,Black,76117.64
2529,Jaguar,Truck,2004,103673,4.0,Petrol,Automatic,0,1,Full,Black,23335.74
2530,Porsche,Sedan,2019,9377,2.5,Petrol,Automatic,3,0,Full,White,64224.31
2531,Mercedes,Truck,2011,27744,2.0,Petrol,Manual,2,0,Full,Silver,61986.53
2532,Nissan,SUV,2020,10361,3.7,Diesel,Automatic,0,0,Full,White,48724.15
2533,Kia,Truck,2010,74207,3.2,Electric,Automatic,5,0,None,White,32000.18
2534,Mercedes,Convertible,2008,32158,3.0,Electric,Manual,2,0,Partial,Black,81082.54
2535,Nissan,Truck,2017,21627,4.4,Petrol,Automatic,2,0,Full,Gray,41287.49
2536,Hyundai,SUV,2002,22400,4.5,Petrol,Automatic,1,0,Partial,Blue,29532.33
2537,Hyundai,Hatchback,2019,95599,1.2,Petrol,Automatic,4,0,Full,Silver,23769.39
2538,Lexus,Sedan,2016,40346,2.7,Hybrid,Automatic,1,0,Partial,Red,45269.1
2539,Kia,Coupe,2013,63268,3.1,Petrol,Automatic,4,0,Partial,White,19987.56
2540,Honda,Truck,2000,113670,1.5,Petrol,CVT,1,0,Full,Green,18508.8
2541,Chevrolet,Minivan,2016,116007,2.2,Diesel,Automatic,0,0,Full,Black,25204.93
2542,Land Rover,Minivan,2007,19912,1.3,Petrol,Automatic,2,0,Partial,Gray,31681.95
2543,Tesla,SUV,2004,152300,6.0,Petrol,Automatic,0,0,None,Green,46882.4
2544,Ford,Coupe,2004,1259,4.7,Petrol,CVT,4,1,Partial,Silver,21402.39
2545,Lexus,Coupe,2008,23647,1.4,Petrol,Automatic,2,1,Partial,Green,29548.68
2546,Land Rover,Convertible,2002,113071,1.1,Diesel,Automatic,2,1,Partial,White,34087.24
2547,Jaguar,Coupe,2018,16054,4.6,Electric,Automatic,4,0,Full,Black,69348.74
2548,Honda,Minivan,2022,15947,3.2,Petrol,Manual,0,1,Partial,White,22893.04
2549,Lexus,Hatchback,2008,18021,4.9,Petrol,Manual,2,0,Full,Red,36400.08
2550,BMW,SUV,2021,47377,5.6,Electric,Automatic,5,0,Full,Green,96682.95
2551,Jaguar,SUV,2017,28842,4.0,Hybrid,Automatic,0,0,Partial,Silver,71157.02
2552,Land Rover,Truck,2015,64865,1.9,Petrol,Automatic,0,0,Full,Blue,50048.8
2553,Tesla,Truck,2000,112647,4.9,Diesel,Automatic,0,0,Full,Silver,63567.92
2554,Ford,Truck,2001,56073,5.8,Petrol,Automatic,2,0,Partial,Silver,29007.21
2555,Land Rover,Minivan,2013,11437,3.9,Hybrid,Automatic,3,0,Full,Silver,48862.82
2556,Nissan,Minivan,2013,134916,4.4,Electric,Automatic,1,0,None,Black,29839.58
2557,Kia,Minivan,2000,15359,2.7,Diesel,Manual,4,1,None,Red,10683.07
2558,Hyundai,Minivan,2015,8119,2.9,Diesel,Automatic,0,0,Full,White,26563.47
2559,Kia,Minivan,2014,4713,4.7,Petrol,Automatic,2,0,Full,Black,31194.91
2560,Lexus,Minivan,2014,41435,5.6,Diesel,Automatic,4,0,Partial,Green,37159.33
2561,Lexus,Hatchback,2011,6038,4.1,Diesel,Automatic,3,0,Full,Gray,42807.77
2562,Ford,Minivan,2015,7470,4.9,Diesel,Automatic,5,0,Full,Silver,31168.92
2563,Audi,Coupe,2013,17835,1.9,Petrol,Automatic,3,1,Partial,Silver,36272.28
2564,Tesla,Coupe,2023,16540,2.1,Diesel,Manual,2,0,Partial,White,70437.31
2565,Toyota,Convertible,2014,46347,3.7,Diesel,CVT,0,0,Full,Silver,51140.65
2566,Jaguar,Hatchback,2022,84843,1.9,Petrol,Manual,3,0,Partial,Silver,36480.57
2567,Kia,Truck,2014,71637,4.2,Petrol,Automatic,3,0,Partial,White,34631.75
2568,Mercedes,Sedan,2018,15223,2.5,Petrol,Manual,3,1,Full,Red,43432.51
2569,Ford,Minivan,2007,14072,5.0,Hybrid,Automatic,5,0,Partial,Black,27899.54
2570,Tesla,Convertible,2001,168764,5.0,Diesel,Automatic,2,0,Full,Red,72128.79
2571,Mercedes,Sedan,2001,413,3.3,Hybrid,Automatic,4,0,Full,White,58051.76
2572,Tesla,Coupe,2009,105896,1.9,Petrol,Automatic,1,1,Partial,Blue,33459.17
2573,Tesla,Convertible,2002,11140,4.2,Electric,Manual,2,0,None,Green,56066.18
2574,Land Rover,Convertible,2022,147142,6.0,Hybrid,Automatic,0,0,Full,Green,75028.49
2575,Chevrolet,SUV,2016,20950,4.1,Petrol,Automatic,2,0,None,Blue,30301.2
2576,Nissan,Coupe,2007,29022,1.2,Petrol,Automatic,2,0,Full,Blue,28409.11
2577,Tesla,Coupe,2022,61399,1.1,Petrol,Manual,5,0,Full,Silver,58712.07
2578,Chevrolet,Hatchback,2003,44296,2.6,Electric,Manual,1,0,Full,Green,28617.22
2579,Audi,Convertible,2013,19131,2.0,Petrol,Automatic,1,0,Full,Silver,82415.77
2580,Toyota,Minivan,2020,40352,5.1,Petrol,Automatic,1,0,Full,Red,41619.15
2581,Lexus,Coupe,2009,65597,5.2,Petrol,Manual,4,1,None,Gray,17128.39
2582,Volvo,Convertible,2000,2162,2.3,Hybrid,Automatic,2,1,Full,Black,33938.24
2583,Mercedes,Hatchback,2003,563,2.6,Petrol,Automatic,5,0,Full,Silver,41693.77
2584,Lexus,Minivan,2000,30630,2.2,Petrol,Automatic,0,0,Partial,White,39482.45
2585,Volvo,Hatchback,2016,7068,5.5,Diesel,Automatic,1,0,Full,Red,49515.9
2586,Toyota,SUV,2016,54583,3.5,Diesel,Automatic,1,0,Partial,Green,32061.68
2587,Nissan,Minivan,2006,12043,4.3,Diesel,Automatic,2,0,Full,Black,38628.59
2588,Toyota,Convertible,2022,28356,3.1,Diesel,Automatic,0,0,Full,Blue,50198.19
2589,Mercedes,Coupe,2019,11011,4.2,Hybrid,Manual,5,1,Partial,Gray,37245.0
2590,Hyundai,Coupe,2014,39757,2.9,Hybrid,Automatic,1,1,Full,Blue,19496.51
2591,Mercedes,Convertible,2012,6167,2.7,Hybrid,Automatic,2,0,Full,Blue,91026.16
2592,Toyota,Convertible,2001,1168,4.2,Petrol,Automatic,3,0,Full,Green,32182.74
2593,Volvo,Convertible,2018,2624,4.0,Hybrid,Automatic,5,1,Full,Silver,49118.66
2594,Ford,Truck,2023,154237,2.5,Petrol,Automatic,4,0,Partial,Red,20722.94
2595,Tesla,Minivan,2012,7674,1.7,Petrol,CVT,5,0,Full,Silver,46598.35
2596,Jaguar,Coupe,2023,61632,2.8,Electric,Automatic,2,0,Full,Green,71964.02
2597,Honda,Minivan,2010,3517,3.1,Hybrid,Automatic,1,1,Full,Green,19385.56
2598,Chevrolet,Hatchback,2021,5723,4.1,Diesel,Automatic,5,0,Full,Red,35167.44
2599,BMW,Coupe,2014,35552,5.6,Hybrid,Automatic,0,0,None,Gray,51402.88
2600,Honda,Truck,2009,31262,1.2,Electric,CVT,3,0,None,Green,37640.04
2601,Lexus,Convertible,2008,151392,2.2,Diesel,Automatic,0,0,Full,White,55600.46
2602,Land Rover,SUV,2008,144871,2.0,Diesel,Manual,0,0,Full,Green,58784.78
2603,Lexus,Convertible,2019,75617,3.5,Hybrid,CVT,0,0,Full,Green,76994.18
2604,Land Rover,Convertible,2000,46077,3.1,Petrol,Automatic,2,0,Full,White,49929.89
2605,Volvo,Truck,2016,30344,4.6,Petrol,Automatic,2,0,Full,Black,60871.25
2606,Hyundai,Minivan,2011,22016,2.2,Hybrid,Automatic,5,0,Full,Green,21972.73
2607,Kia,Coupe,2009,146955,4.0,Petrol,Manual,4,0,Partial,Silver,4985.1
2608,Land Rover,Convertible,2004,46179,5.4,Petrol,Automatic,3,0,Full,Silver,57062.87
2609,Mercedes,Coupe,2017,43264,5.6,Petrol,Automatic,5,0,None,Silver,43322.62
2610,Ford,Sedan,2014,13191,5.8,Petrol,Automatic,0,0,Full,White,38842.1
2611,Jaguar,Hatchback,2005,2391,4.9,Electric,Automatic,5,0,Partial,Green,37808.59
2612,Jaguar,Minivan,2006,145192,5.5,Diesel,Manual,1,0,None,Black,22001.02
2613,Mercedes,Coupe,2016,18824,2.2,Diesel,Automatic,5,0,Full,White,63287.32
2614,Ford,SUV,2005,29222,2.0,Electric,Automatic,5,0,None,Blue,31337.9
2615,Nissan,Hatchback,2007,6088,1.0,Electric,Automatic,0,0,Full,Red,40278.15
2616,Audi,SUV,2011,90677,4.5,Diesel,Automatic,5,0,None,Silver,41256.8
2617,Nissan,Convertible,2020,1401,5.7,Electric,Automatic,3,0,None,Green,41453.33
2618,Hyundai,Hatchback,2013,89785,1.9,Diesel,Automatic,0,1,Full,Green,23139.98
2619,Honda,Coupe,2011,7557,4.2,Petrol,Automatic,2,0,Partial,Red,27888.73
2620,Hyundai,Hatchback,2022,108825,4.7,Petrol,Automatic,2,0,Full,Blue,35446.52
2621,Volvo,Convertible,2009,65424,5.6,Diesel,Automatic,5,0,Full,Gray,53531.7
2622,Honda,Truck,2021,8996,4.2,Diesel,Automatic,5,0,Full,Green,43554.7
2623,Audi,Minivan,2019,41714,5.9,Diesel,Manual,3,0,Full,Red,65006.63
2624,Kia,SUV,2014,18746,2.7,Diesel,Manual,4,0,Partial,Red,30733.98
2625,Audi,Convertible,2006,9814,2.7,Petrol,Automatic,0,0,Full,Green,71505.4
2626,Lexus,Truck,2008,98014,3.7,Petrol,Automatic,3,0,Partial,Red,30460.69
2627,Toyota,Hatchback,2009,25835,2.9,Diesel,Manual,5,0,Full,Green,22199.81
2628,Lexus,Hatchback,2009,25420,1.0,Petrol,Automatic,5,0,None,Green,22281.78
2629,Toyota,Convertible,2015,9309,4.7,Diesel,Manual,5,0,Full,Green,37140.74
2630,Hyundai,Coupe,2006,24149,4.8,Diesel,Manual,5,0,Full,White,21194.89
2631,BMW,Hatchback,2004,102636,4.7,Diesel,Automatic,1,0,Partial,Red,50377.81
2632,Hyundai,Coupe,2022,22559,2.7,Petrol,Automatic,5,0,Partial,Blue,35862.97
2633,Land Rover,Coupe,2002,151416,3.6,Diesel,Automatic,5,0,Partial,Silver,30718.76
2634,Ford,Minivan,2017,146225,2.8,Hybrid,Automatic,1,0,Full,Black,39663.06
2635,Toyota,Coupe,2010,7826,1.1,Electric,Manual,4,0,Full,Gray,32530.59
2636,Nissan,Sedan,2014,9758,3.8,Hybrid,Manual,2,0,Full,Silver,40497.54
2637,Honda,Minivan,2020,99269,1.6,Diesel,Automatic,5,0,Full,Black,18010.19
2638,Mercedes,Truck,2019,24941,1.4,Petrol,Automatic,5,0,Full,Silver,65792.37
2639,Lexus,Truck,2004,219,4.8,Diesel,Automatic,3,0,Full,Red,50532.15
2640,Ford,Hatchback,2023,16001,1.0,Electric,Automatic,0,0,Full,Gray,48221.73
2641,Volvo,Hatchback,2011,45519,5.8,Petrol,Automatic,3,0,Partial,Green,37383.05
2642,Ford,Coupe,2003,80288,3.6,Petrol,Manual,5,0,Partial,Silver,23243.8
2643,Chevrolet,Minivan,2014,7158,5.9,Petrol,Automatic,4,0,Full,Gray,33785.11
2644,Land Rover,Minivan,2008,5857,1.3,Hybrid,Automatic,3,0,Full,White,50481.63
2645,Chevrolet,Sedan,2006,127611,3.9,Diesel,Automatic,4,0,Full,White,17957.42
2646,BMW,Coupe,2009,69544,2.7,Petrol,Automatic,4,0,Full,Red,46312.71
2647,Toyota,Sedan,2022,44553,5.2,Hybrid,Automatic,5,0,Partial,Red,34948.67
2648,BMW,Coupe,2012,73307,2.8,Diesel,Automatic,4,1,Partial,White,32386.92
2649,Volvo,SUV,2007,28005,2.3,Petrol,Automatic,3,0,Partial,Silver,43986.3
2650,Nissan,SUV,2011,71035,5.3,Petrol,Manual,1,0,Full,Green,36589.66
2651,Audi,Convertible,2021,23245,2.9,Petrol,Automatic,0,0,None,Black,66810.71
2652,Chevrolet,Coupe,2023,13991,1.1,Diesel,Automatic,4,0,Full,Black,39674.86
2653,Jaguar,Minivan,2018,65284,3.0,Petrol,Manual,5,0,Partial,Green,39841.99
2654,Chevrolet,Hatchback,2000,27208,4.3,Diesel,Manual,2,0,Full,White,17011.05
2655,Volvo,Truck,2015,199168,2.3,Hybrid,Automatic,4,0,Full,Black,47523.88
2656,Porsche,Convertible,2021,21499,3.2,Diesel,Automatic,3,0,Full,Silver,90882.55
2657,Volvo,Hatchback,2016,127377,1.3,Petrol,Manual,4,0,Full,Black,33464.62
2658,Kia,SUV,2017,135125,3.9,Diesel,Automatic,2,0,Full,Blue,30974.88
2659,BMW,Coupe,2010,13843,4.8,Hybrid,Automatic,1,0,None,Black,62121.21
2660,Ford,Convertible,2017,80029,3.1,Petrol,Automatic,3,0,Full,Green,31408.92
2661,Mercedes,Coupe,2006,28376,3.1,Petrol,Automatic,3,0,Partial,Blue,49594.02
2662,Lexus,SUV,2017,124762,1.4,Diesel,Automatic,5,0,Partial,Green,46947.2
2663,Mercedes,Convertible,2007,29903,2.0,Diesel,Automatic,3,0,Partial,White,59387.72
2664,BMW,SUV,2005,68188,1.8,Petrol,Manual,2,0,Full,Gray,56575.89
2665,Lexus,Sedan,2006,31458,3.4,Hybrid,Manual,3,0,None,Gray,31850.88
2666,Porsche,SUV,2022,12925,3.6,Diesel,CVT,1,0,Full,Silver,80349.43
2667,Kia,Minivan,2021,11116,5.7,Electric,Automatic,0,0,Full,Gray,54475.56
2668,Jaguar,Minivan,2009,27706,1.4,Petrol,Automatic,0,0,Partial,Red,37595.38
2669,Land Rover,Coupe,2010,70425,4.0,Hybrid,Manual,4,0,Full,White,43852.87
2670,Honda,Truck,2012,46452,3.6,Petrol,Automatic,0,0,Partial,Blue,40665.3
2671,BMW,SUV,2008,58338,3.6,Diesel,Automatic,2,0,Full,Blue,75758.76
2672,Ford,Hatchback,2006,16587,5.4,Diesel,Automatic,0,0,Full,Gray,34828.69
2673,Toyota,Minivan,2008,32834,2.0,Petrol,Automatic,2,0,Full,Black,23474.96
2674,BMW,Truck,2012,2270,1.2,Hybrid,Automatic,2,0,None,Gray,57186.78
2675,BMW,Sedan,2002,85059,4.4,Petrol,Automatic,4,0,Partial,White,41144.83
2676,Chevrolet,Convertible,2002,229722,2.7,Diesel,CVT,0,0,Full,Black,14316.17
2677,Chevrolet,Convertible,2000,26117,1.1,Petrol,Automatic,4,0,Full,Black,23269.64
2678,Lexus,Minivan,2020,551,2.3,Hybrid,CVT,3,0,Full,Blue,54527.68
2679,Hyundai,Truck,2019,9303,2.5,Petrol,Manual,1,0,Full,Green,40847.5
2680,Hyundai,Minivan,2001,52853,4.1,Hybrid,Automatic,0,0,Partial,White,28226.54
2681,Tesla,Convertible,2002,47347,1.9,Hybrid,Manual,3,0,None,Silver,47356.96
2682,Volvo,SUV,2014,77526,3.1,Hybrid,Automatic,5,1,Partial,Silver,43606.85
2683,Ford,Truck,2023,14643,3.4,Petrol,Automatic,3,0,Full,White,48201.49
2684,Tesla,Coupe,2005,72118,3.3,Diesel,Automatic,4,0,Full,Blue,54905.89
2685,Nissan,SUV,2012,58235,5.9,Petrol,Automatic,4,0,Full,Green,36328.34
2686,Porsche,SUV,2020,19490,1.2,Hybrid,Automatic,1,0,Full,White,89411.24
2687,Hyundai,SUV,2000,39426,5.8,Hybrid,Automatic,1,0,Full,White,35341.15
2688,Toyota,Coupe,2019,7965,3.9,Diesel,Automatic,1,0,Partial,Black,42377.41
2689,Chevrolet,Sedan,2018,30125,5.0,Hybrid,Automatic,1,0,Full,Green,45006.73
2690,Jaguar,Hatchback,2000,106514,3.2,Petrol,Automatic,4,1,Full,Black,7723.3
2691,Audi,Minivan,2020,27339,3.3,Diesel,Automatic,2,0,Full,White,63705.84
2692,Porsche,Convertible,2021,91493,5.4,Petrol,Automatic,4,0,None,Blue,54579.48
2693,Audi,Minivan,2001,44610,5.5,Electric,Manual,2,0,Partial,Black,47009.37
2694,Ford,Truck,2014,10652,2.2,Hybrid,Automatic,4,0,Full,Red,46322.83
2695,Ford,Sedan,2013,43506,2.0,Hybrid,Manual,5,0,Partial,White,22948.64
2696,Nissan,Truck,2018,35259,3.5,Electric,Automatic,4,0,Full,Green,47941.87
2697,Audi,Minivan,2010,25428,5.5,Petrol,Automatic,1,1,Full,Black,50394.67
2698,Ford,Convertible,2014,6370,2.6,Electric,Automatic,2,0,Full,Silver,49717.04
2699,Jaguar,Coupe,2005,26953,4.3,Petrol,Automatic,3,0,Full,White,42921.55
2700,Mercedes,Minivan,2019,3777,4.5,Hybrid,CVT,5,0,Full,Green,62700.98
2701,Tesla,SUV,2008,5199,4.9,Hybrid,Automatic,3,0,Partial,Green,70450.09
2702,BMW,Minivan,2004,26885,3.8,Petrol,Automatic,5,0,Full,White,44142.74
2703,Kia,SUV,2019,18219,3.0,Petrol,Automatic,3,0,Full,White,45342.58
2704,Land Rover,Coupe,2001,129877,5.8,Petrol,Automatic,1,0,Full,Gray,33040.01
2705,Audi,Minivan,2005,23556,4.1,Electric,Manual,3,0,Partial,White,62091.09
2706,Toyota,Sedan,2017,70911,4.6,Petrol,Automatic,4,1,Partial,Silver,30364.16
2707,Porsche,Sedan,2022,37777,2.7,Diesel,Manual,1,0,Full,Black,76879.14
2708,Mercedes,Truck,2018,60884,4.3,Hybrid,Automatic,3,0,Full,White,65218.31
2709,Kia,Coupe,2008,15063,2.3,Petrol,Automatic,1,0,Full,Blue,31615.73
2710,Audi,Sedan,2020,142283,2.2,Diesel,Automatic,4,0,Full,Red,62774.28
2711,Mercedes,Minivan,2023,37760,4.6,Diesel,Automatic,1,0,Full,Blue,67138.51
2712,Hyundai,Coupe,2005,88988,3.6,Petrol,Manual,3,0,Full,Blue,17354.99
2713,Mercedes,Convertible,2013,22710,4.4,Hybrid,Automatic,1,0,Partial,Black,80950.0
2714,Audi,SUV,2023,5279,2.3,Petrol,Automatic,5,0,Full,Silver,83701.08
2715,Lexus,Minivan,2012,55998,4.0,Petrol,CVT,0,0,Partial,Gray,39305.2
2716,Volvo,SUV,2010,389,3.2,Diesel,Automatic,3,0,Partial,Green,61817.44
2717,Toyota,SUV,2011,32245,4.0,Diesel,Automatic,4,0,Full,Silver,41366.54
2718,BMW,Coupe,2018,10709,2.5,Electric,Automatic,2,0,Partial,Blue,68022.33
2719,BMW,Coupe,2018,49359,4.6,Hybrid,Automatic,1,0,Full,Gray,71071.87
2720,Toyota,Truck,2020,194171,5.0,Diesel,Automatic,5,0,Partial,Black,25769.47
2721,Lexus,SUV,2018,31218,2.3,Petrol,Automatic,1,0,Full,Green,59580.19
2722,Chevrolet,Truck,2023,85049,2.5,Petrol,Manual,3,0,Full,Gray,32468.93
2723,Ford,SUV,2012,35441,4.3,Petrol,Automatic,5,0,Full,Black,28867.49
2724,BMW,Truck,2013,34243,4.5,Diesel,Manual,3,1,Full,Green,40777.53
2725,Chevrolet,Truck,2023,133266,4.5,Hybrid,Automatic,0,0,Full,Silver,46623.95
2726,Mercedes,Convertible,2017,110348,4.4,Petrol,Automatic,4,0,Full,Blue,77728.98
2727,Jaguar,Truck,2011,77042,3.0,Petrol,Manual,5,0,Full,Silver,46041.07
2728,Porsche,Coupe,2003,17567,3.0,Diesel,Manual,5,1,Partial,Gray,37606.61
2729,Hyundai,Truck,2009,39373,2.3,Petrol,Automatic,1,0,Full,Green,30206.88
2730,Tesla,SUV,2016,12673,1.8,Hybrid,Automatic,1,1,Full,Red,57676.82
2731,BMW,Truck,2003,29341,4.5,Diesel,Manual,2,0,Full,Blue,56412.55
2732,Toyota,Sedan,2011,33103,1.5,Diesel,CVT,5,0,Full,Blue,28489.58
2733,Jaguar,Hatchback,2012,89082,5.7,Petrol,CVT,1,0,Partial,Silver,45324.96
2734,Audi,SUV,2003,113181,5.1,Electric,Automatic,1,0,Full,Gray,82771.17
2735,Kia,Sedan,2009,26774,5.3,Petrol,Automatic,0,0,Partial,White,29467.29
2736,Nissan,SUV,2002,893,5.5,Hybrid,Automatic,2,0,Full,Black,35988.14
2737,Volvo,Coupe,2014,98943,3.0,Petrol,Manual,1,0,Full,White,39105.98
2738,Toyota,Hatchback,2001,9574,5.2,Hybrid,Automatic,1,0,Partial,Green,28134.86
2739,Ford,Hatchback,2016,48627,1.8,Hybrid,Automatic,4,0,Full,White,33903.6
2740,Nissan,Coupe,2005,1264,1.1,Petrol,Manual,5,0,Full,White,7700.34
2741,Nissan,Hatchback,2007,25500,4.9,Hybrid,Automatic,1,0,Full,Gray,28794.67
2742,Mercedes,Coupe,2002,213293,1.4,Diesel,Manual,0,0,Full,Silver,47332.95
2743,Volvo,Sedan,2017,5306,5.9,Petrol,Automatic,1,0,Full,Blue,65163.8
2744,Porsche,Convertible,2021,27555,4.4,Petrol,Automatic,5,0,Full,White,82820.98
2745,Porsche,SUV,2000,18347,4.8,Diesel,Automatic,1,0,Full,Green,75509.65
2746,Lexus,Coupe,2015,117740,2.2,Diesel,Automatic,3,0,Partial,Gray,39004.59
2747,Chevrolet,SUV,2006,101757,4.4,Hybrid,Automatic,1,1,Partial,Silver,21536.37
2748,Land Rover,Sedan,2002,13570,1.2,Hybrid,Automatic,2,0,Partial,Black,33503.89
2749,Nissan,Convertible,2022,4233,5.2,Diesel,Automatic,5,0,Partial,Silver,46487.4
2750,Lexus,Sedan,2003,49327,1.8,Hybrid,CVT,5,0,Partial,Silver,31076.9
2751,Ford,Hatchback,2008,20501,4.5,Diesel,Automatic,3,0,None,White,20825.95
2752,Chevrolet,SUV,2004,55749,2.1,Petrol,Automatic,2,0,Full,Green,28653.48
2753,Hyundai,Minivan,2018,1632,1.3,Electric,Automatic,2,1,Full,Gray,33832.44
2754,Nissan,Convertible,2014,7158,3.4,Petrol,Automatic,5,1,Full,Blue,19514.88
2755,Jaguar,Hatchback,2007,57977,1.8,Petrol,CVT,0,0,Full,Green,38412.33
2756,Volvo,Convertible,2005,11936,4.6,Hybrid,Automatic,1,0,Full,Red,63969.63
2757,Land Rover,Hatchback,2017,97451,2.2,Diesel,Automatic,2,1,Full,Black,30675.42
2758,Audi,Sedan,2018,3018,2.7,Petrol,Manual,1,0,Full,Gray,68888.75
2759,Mercedes,Coupe,2023,12134,3.8,Petrol,Automatic,1,0,None,Blue,57542.21
2760,Volvo,SUV,2014,327164,2.4,Diesel,Automatic,0,0,None,White,34388.1
2761,Lexus,Truck,2006,28376,2.9,Electric,Manual,0,0,Partial,Gray,59454.7
2762,Tesla,Truck,2009,60695,5.1,Diesel,Manual,2,1,Full,Blue,51971.27
2763,Honda,Sedan,2005,10085,1.9,Diesel,Automatic,2,0,Partial,Red,27190.15
2764,Land Rover,SUV,2013,47063,1.4,Petrol,Automatic,5,0,Partial,Black,39879.23
2765,Land Rover,SUV,2016,64750,2.6,Petrol,Manual,3,0,None,Green,37636.33
2766,Ford,Sedan,2008,18878,3.1,Petrol,Automatic,1,0,Partial,Silver,30763.31
2767,Mercedes,SUV,2018,88274,3.7,Petrol,Manual,5,1,Full,Blue,50354.3
2768,BMW,Coupe,2004,46243,2.9,Diesel,CVT,1,0,Full,Black,59435.46
2769,Porsche,Sedan,2022,24642,4.9,Petrol,Automatic,0,0,None,Green,49109.71
2770,Porsche,Coupe,2006,40781,1.2,Petrol,Automatic,0,0,Full,Red,61702.86
2771,Hyundai,SUV,2018,42990,3.2,Hybrid,Automatic,5,0,Full,Black,38687.84
2772,Tesla,Sedan,2019,9048,2.9,Hybrid,Automatic,2,0,Full,Blue,73142.34
2773,Jaguar,SUV,2006,25769,4.2,Electric,Automatic,3,0,Full,Black,67221.14
2774,Ford,Sedan,2023,21036,5.8,Diesel,CVT,3,1,None,White,20033.23
2775,Jaguar,SUV,2001,25616,3.6,Petrol,Automatic,0,1,Full,Silver,37568.83
